window,year,ckpt,model,n_obs,n_days,R2_OOS_%,acc_%,acc_up_%,acc_dn_%,macroF1_%,LS_ann_%,LS_sharpe,pred_std,LS_std_%,LS_bps_day,LS_maxdd_%,LS_maxdd1d_%,LS_skew,LS_kurt,long_ann_%,long_sharpe,short_ann_%,short_sharpe
512,2018,2017,TimesFM_20M_Augmented,159436,251,-11.32690912749197,48.44828018766151,90.91856134593849,8.983325669756297,39.12472223731055,30.894970196266126,1.9527256504478752,0.010348344599321725,15.821459706426293,12.259908808042114,8.922621894991067,-2.73096865677226,0.20420083376406964,0.331837567228467,13.433998460676039,0.6018294542346214,17.460971735590096,1.0368167422995873
512,2019,-,zero,166477,252,0.0,,,,,,,0.0,,,,,,,,,,
512,2019,2018,TimesFM_20M_US,166477,252,-0.6629736837398204,51.79394150543318,61.316655540330046,41.767578365847044,51.19231823634205,92.32331687340623,5.215392495871997,0.004867250954078213,17.702084156941307,36.63623685452628,5.630149238648208,-5.155448161508853,0.3098447434612242,8.950567884343029,73.7625343506187,3.83323762562153,18.56078252278754,0.9503139514933943
512,2019,2018,TimesFM_20M_Global,166477,252,-0.8890659798936662,51.825177051484594,60.73925722919083,42.439637951019805,51.290306282347075,65.90531723463295,3.58494120852249,0.004730404343142244,18.383932511349443,26.152903664536886,9.706615474321545,-4.502002258199024,0.697273723004346,6.831944034697793,62.48647831355524,2.9322080054709767,3.418838921077711,0.17665262854568894
512,2019,2018,TimesFM_20M_Augmented,166477,252,-74.15155878596642,51.384275305297436,99.5022428352248,0.7213850593138826,34.58055959634932,31.216684951220028,1.6560805107160042,0.02627958040592653,18.849738735059166,12.387573393341281,11.162514001409363,-2.3798618898140513,1.5507853053200777,9.06242684399985,42.38536841241589,1.9021236489691542,-11.168683461195856,-0.9365096633841092
512,2020,-,zero,176277,253,0.0,,,,,,,0.0,,,,,,,,,,
512,2020,2019,TimesFM_20M_US,176277,253,-2.743576804558545,50.61125387883841,63.09933562795166,39.393272992430376,50.23644439110211,70.61572994780127,1.7742964234193612,0.013095768611667707,39.799285517192864,28.0221150586513,16.423127640750835,-9.44341454743298,1.479923530318705,11.999273381123789,112.63314571634773,2.1842032215366225,-42.017415768546456,-0.9625225917980148
512,2020,2019,TimesFM_20M_Global,176277,253,-0.06918422394632806,50.74853781264714,67.0123840779408,35.71263223685733,49.84029166955845,73.437151377922,2.2072670765601847,0.007033865973941146,33.270623277889335,29.141726737270638,23.6503113643438,-8.823157723174877,0.4649783528913663,5.695970144215663,111.8037865455784,2.1445790238302833,-38.366635167656405,-0.9216000204586858
512,2020,2019,TimesFM_20M_Augmented,176277,253,-6.963542146500479,49.95490052587689,95.702736389521,5.053357716613811,37.37313247353043,170.4558135649025,4.1708461035661,0.015642387191998994,40.86840159821811,67.6411958590883,17.230319212772848,-11.381145450778462,1.0648220447114283,9.974916501697255,161.29692896545055,3.148882546719881,9.158884599451982,0.23275308261642158
512,2021,-,zero,183714,252,0.0,,,,,,,0.0,,,,,,,,,,
512,2021,2020,TimesFM_20M_US,183714,252,-4.012589199275496,50.59331351992772,57.68222963315864,44.756554307116104,50.69567297713324,40.11727614182148,1.4265570123880353,0.009198168515876515,28.12174753160812,15.919554024532331,31.82202062621,-8.002301000639088,-0.8376667945794872,4.225841071972868,72.41960325792824,2.1418087805379753,-32.30232711610676,-1.0404010267928323
512,2021,2020,TimesFM_20M_Global,183714,252,-1.227836796187498,51.179550823562714,65.98271904370047,37.323451107802,50.403521687271294,50.054142119330116,1.883504736297744,0.006000225123610537,26.57500199214661,19.862754809257982,31.424907354777165,-10.785700723489509,-1.6034965062030475,9.342783877701818,65.25727370675862,1.9945580185542515,-15.203131587428498,-0.4754874257881373
512,2021,2020,TimesFM_20M_Augmented,183714,252,-47.798836652947664,50.32441730080451,97.38403568798995,2.8349352466043953,35.86318905369562,30.519693863422727,1.0840727094726255,0.025959950356523882,28.152810781732345,12.110989628342352,24.461514179416245,-6.581560227385408,0.015236879575444527,2.6144825285445767,48.31620838583421,1.3225208935362887,-17.79651452241146,-0.9377033141988874
512,2022,-,zero,191701,251,0.0,,,,,,,0.0,,,,,,,,,,
512,2022,2021,TimesFM_20M_US,191701,251,-5.838342736769997,49.70918252904262,51.752431788605335,48.80330151554901,49.9566450880783,31.502865831082904,1.3808483932344764,0.008498388355853748,22.814138022271305,12.501137234556708,21.600201852863787,-7.179894033664216,-0.47151319235686256,2.9398596650384987,-17.018700571696552,-0.4583602189149816,48.52156640277946,1.4104741511482202
512,2022,2021,TimesFM_20M_Global,191701,251,-7.712668309784831,47.10564890115336,78.25947901272691,19.51546828648114,43.171008744561675,-27.144711677775728,-1.2984036645045396,0.007552657471345868,20.906219244331798,-10.771710983244336,27.553166760089255,-4.810247319963916,-0.2861768841174722,0.7194965127826101,-37.892875828814475,-1.0208997553232044,10.748164151038742,0.34282245689562485
512,2022,2021,TimesFM_20M_Augmented,191701,251,-222.85680681994927,47.313785530591915,99.85442353927256,0.16043428248541966,32.25828108336657,-35.89317987449362,-1.5283187363264772,0.04255667122074181,23.485401978888103,-14.243325347021276,33.78152695243713,-5.904711942314559,-0.09301835368882407,1.2240823270517711,-42.609130943659956,-1.1407536393629558,6.71595106916633,0.31915075810277077
512,2023,-,zero,209394,249,0.0,,,,,,,0.0,,,,,,,,,,
512,2023,2022,TimesFM_20M_US,209394,249,-5.133678738000302,50.71109964946464,50.61061119551245,50.80779683253678,50.70541814523368,42.84083982913135,2.04377805689163,0.00942974968541977,20.961591051764067,17.00033326552831,12.733527854153138,-5.42657775644509,-0.726229719618465,1.9165707671492855,63.079117009475894,2.595898648296807,-20.23827718034454,-0.6297180085810583
512,2023,2022,TimesFM_20M_Global,209394,249,-4.307074959252888,50.563530951221146,53.495189123914145,47.74247961765533,50.545619410208495,-2.321872880297828,-0.1130246747822729,0.008271240329881238,20.54306181168501,-0.9213781271023127,23.6352533784109,-7.660341253259828,-1.253692641285019,5.246843950059273,23.43515500151332,0.922454294844921,-25.757027881811148,-0.857835036353283
512,2023,2022,TimesFM_20M_Augmented,209394,249,-133.5522188319097,49.53914629836576,94.0536013400335,6.704151438478119,38.283164952232376,32.2771656669708,1.6980087334549085,0.03983584618315087,19.008833718597565,12.808399074194764,15.601432204628306,-4.766892362220625,-0.11030267408075298,1.200413886257369,49.28256175269993,1.875629570639613,-17.005396085729107,-0.7050580228957404
